source_entry_id,source_observable,source_family,source_reference,current_canonical_observable_id,proposed_canonical_observable_id,same_measurement_as_other_sources,merged_with_source_ids,merge_reason,kept_distinct_reason,evidence_family,review_status
OBJFEAT_36_REPETITION_PERSEVERATION_SCORE,Repetition/perseveration score,new_objective_graphic_feature,"Psychologist-meeting proposal, DOAR_Master_Rules_and_Features_Inventory_V3.pdf Appendix G",repetition_perseveration_score,repetition_perseveration_score,no,,,"Shares evidence family 'SYMMETRY_REGULARITY_FORMAL' with entries from family_drawing_2022_marker, feats_formal_element_scale, koppitz_hfd_indicator, but names a distinct, object/context-specific measurable concept ('Repetition/perseveration score') -- not merged without verified measurement equivalence (see Step 2's own worked counter-examples).",SYMMETRY_REGULARITY_FORMAL,KEPT_DISTINCT
OBJFEAT_37_GRAPHIC_INTEGRATION_SCORE,Graphic integration score,new_objective_graphic_feature,"Psychologist-meeting proposal, DOAR_Master_Rules_and_Features_Inventory_V3.pdf Appendix G",graphic_integration_score,graphic_integration_score,no,,,"Shares evidence family 'SCENE_ORGANIZATION_FORMAL' with entries from family_drawing_2022_global_scale, family_drawing_2022_marker, feats_formal_element_scale, htp_2023_meta_analysis, koppitz_hfd_indicator, but names a distinct, object/context-specific measurable concept ('Graphic integration score') -- not merged without verified measurement equivalence (see Step 2's own worked counter-examples).",SCENE_ORGANIZATION_FORMAL,KEPT_DISTINCT
OBJFEAT_38_DETAIL_DENSITY,Detail density,new_objective_graphic_feature,"Psychologist-meeting proposal, DOAR_Master_Rules_and_Features_Inventory_V3.pdf Appendix G",detail_density,detail_density,no,,,"Shares evidence family 'detail_fixation' with entries from existing_doar_rule, family_drawing_2022_marker, feats_formal_element_scale, htp_2023_meta_analysis, but names a distinct, object/context-specific measurable concept ('Detail density') -- not merged without verified measurement equivalence (see Step 2's own worked counter-examples).",detail_fixation,KEPT_DISTINCT
OBJFEAT_39_BACKGROUND_DETAIL_SCORE,Background-detail score,new_objective_graphic_feature,"Psychologist-meeting proposal, DOAR_Master_Rules_and_Features_Inventory_V3.pdf Appendix G",background_detail_score,background_detail_score,no,,,"Shares evidence family 'SCENE_ORGANIZATION_FORMAL' with entries from family_drawing_2022_global_scale, family_drawing_2022_marker, feats_formal_element_scale, htp_2023_meta_analysis, koppitz_hfd_indicator, but names a distinct, object/context-specific measurable concept ('Background-detail score') -- not merged without verified measurement equivalence (see Step 2's own worked counter-examples).",SCENE_ORGANIZATION_FORMAL,KEPT_DISTINCT
OBJFEAT_40_SCENE_CROWDING,Scene crowding,new_objective_graphic_feature,"Psychologist-meeting proposal, DOAR_Master_Rules_and_Features_Inventory_V3.pdf Appendix G",scene_crowding,scene_crowding,no,,,"Shares evidence family 'SCENE_ORGANIZATION_FORMAL' with entries from family_drawing_2022_global_scale, family_drawing_2022_marker, feats_formal_element_scale, htp_2023_meta_analysis, koppitz_hfd_indicator, but names a distinct, object/context-specific measurable concept ('Scene crowding') -- not merged without verified measurement equivalence (see Step 2's own worked counter-examples).",SCENE_ORGANIZATION_FORMAL,KEPT_DISTINCT
OBJFEAT_41_ELEMENT_SEPARATION,Element separation,new_objective_graphic_feature,"Psychologist-meeting proposal, DOAR_Master_Rules_and_Features_Inventory_V3.pdf Appendix G",element_separation,element_separation,no,,,"Shares evidence family 'spatial_placement' with entries from existing_doar_rule, family_drawing_2022_marker, but names a distinct, object/context-specific measurable concept ('Element separation') -- not merged without verified measurement equivalence (see Step 2's own worked counter-examples).",spatial_placement,KEPT_DISTINCT
OBJFEAT_42_FIGURE_OBJECT_SIZE_RATIOS,Figure/object: relative size ratio (generic measurement),new_objective_graphic_feature,"Psychologist-meeting proposal, DOAR_Master_Rules_and_Features_Inventory_V3.pdf Appendix G",figure_object_size_ratio_generic,figure_object_size_ratio_generic,no,,,"Shares evidence family 'size_composition' with entries from existing_doar_rule, family_drawing_2022_global_scale, family_drawing_2022_marker, feats_formal_element_scale, htp_2023_meta_analysis, koppitz_hfd_indicator, but names a distinct, object/context-specific measurable concept ('Figure/object: relative size ratio (generic measurement)') -- not merged without verified measurement equivalence (see Step 2's own worked counter-examples).",size_composition,KEPT_DISTINCT
OBJFEAT_43_PART_OMISSIONS,Object part: omission (generic measurement),new_objective_graphic_feature,"Psychologist-meeting proposal, DOAR_Master_Rules_and_Features_Inventory_V3.pdf Appendix G",part_omission_generic,part_omission_generic,no,,,"Shares evidence family 'missing_body_part' with entries from existing_doar_rule, family_drawing_2022_marker, feats_formal_element_scale, htp_2023_meta_analysis, koppitz_hfd_indicator, but names a distinct, object/context-specific measurable concept ('Object part: omission (generic measurement)') -- not merged without verified measurement equivalence (see Step 2's own worked counter-examples).",missing_body_part,KEPT_DISTINCT
OBJFEAT_44_BODY_PART_PROPORTION_ANOMALIES,Body: atypical proportions (part unspecified),new_objective_graphic_feature,"Psychologist-meeting proposal, DOAR_Master_Rules_and_Features_Inventory_V3.pdf Appendix G",body_proportion_anomaly_generic,body_proportion_anomaly_generic,yes,HTP_45_PERSON_INAPPROPRIATE_BODY_PROPORTIONS,"Same measurable concept ('Body: atypical proportions (part unspecified)') as HTP_45_PERSON_INAPPROPRIATE_BODY_PROPORTIONS -- merged under evidence family 'size_composition' because both describe the identical observable, not merely a similar interpretation.",,size_composition,MERGED
OBJFEAT_45_FACIAL_AFFECT_IN_DRAWING,Facial expression (generic depicted affect),new_objective_graphic_feature,"Psychologist-meeting proposal, DOAR_Master_Rules_and_Features_Inventory_V3.pdf Appendix G",facial_expression_generic,facial_expression_generic,yes,EN_COMPILED_FACE_EXPRESSION_021,"Same measurable concept ('Facial expression (generic depicted affect)') as EN_COMPILED_FACE_EXPRESSION_021 -- merged under evidence family 'facial_feature_style' because both describe the identical observable, not merely a similar interpretation.",,facial_feature_style,MERGED
OBJFEAT_46_IMPLIED_MOTION_ACTIVITY,Implied motion/activity,new_objective_graphic_feature,"Psychologist-meeting proposal, DOAR_Master_Rules_and_Features_Inventory_V3.pdf Appendix G",implied_motion_activity,implied_motion_activity,no,,,"Shares evidence family 'STROKE_DENSITY_TEXTURE_FORMAL' with entries from family_drawing_2022_global_scale, feats_formal_element_scale, htp_2023_meta_analysis, but names a distinct, object/context-specific measurable concept ('Implied motion/activity') -- not merged without verified measurement equivalence (see Step 2's own worked counter-examples).",STROKE_DENSITY_TEXTURE_FORMAL,KEPT_DISTINCT
OBJFEAT_47_SEMANTIC_CONFLICT_ACTION_THEME,Semantic conflict/action theme,new_objective_graphic_feature,"Psychologist-meeting proposal, DOAR_Master_Rules_and_Features_Inventory_V3.pdf Appendix G",semantic_conflict_action_theme,semantic_conflict_action_theme,no,,,"Shares evidence family 'SEMANTIC_THEME_CANDIDATE' with entries from family_drawing_2022_global_scale, family_drawing_2022_marker, feats_formal_element_scale, htp_2023_meta_analysis, koppitz_hfd_indicator, but names a distinct, object/context-specific measurable concept ('Semantic conflict/action theme') -- not merged without verified measurement equivalence (see Step 2's own worked counter-examples).",SEMANTIC_THEME_CANDIDATE,KEPT_DISTINCT
OBJFEAT_48_OWNERSHIP_PERMISSION_BOUNDARY_THEME,Ownership/permission/boundary theme,new_objective_graphic_feature,"Psychologist-meeting proposal, DOAR_Master_Rules_and_Features_Inventory_V3.pdf Appendix G",ownership_permission_boundary_theme,ownership_permission_boundary_theme,no,,,"Shares evidence family 'SEMANTIC_THEME_CANDIDATE' with entries from family_drawing_2022_global_scale, family_drawing_2022_marker, feats_formal_element_scale, htp_2023_meta_analysis, koppitz_hfd_indicator, but names a distinct, object/context-specific measurable concept ('Ownership/permission/boundary theme') -- not merged without verified measurement equivalence (see Step 2's own worked counter-examples).",SEMANTIC_THEME_CANDIDATE,KEPT_DISTINCT
OBJFEAT_49_GLOBAL_REGULARITY_CONTROL_PATTERN,Global regularity/control pattern,new_objective_graphic_feature,"Psychologist-meeting proposal, DOAR_Master_Rules_and_Features_Inventory_V3.pdf Appendix G",global_regularity_control_pattern,global_regularity_control_pattern,no,,,"Shares evidence family 'SYMMETRY_REGULARITY_FORMAL' with entries from family_drawing_2022_marker, feats_formal_element_scale, koppitz_hfd_indicator, but names a distinct, object/context-specific measurable concept ('Global regularity/control pattern') -- not merged without verified measurement equivalence (see Step 2's own worked counter-examples).",SYMMETRY_REGULARITY_FORMAL,KEPT_DISTINCT
OBJFEAT_50_GLOBAL_GRAPHIC_DISORGANIZATION,Global graphic disorganization,new_objective_graphic_feature,"Psychologist-meeting proposal, DOAR_Master_Rules_and_Features_Inventory_V3.pdf Appendix G",global_graphic_disorganization,global_graphic_disorganization,no,,,"Shares evidence family 'SCENE_ORGANIZATION_FORMAL' with entries from family_drawing_2022_global_scale, family_drawing_2022_marker, feats_formal_element_scale, htp_2023_meta_analysis, koppitz_hfd_indicator, but names a distinct, object/context-specific measurable concept ('Global graphic disorganization') -- not merged without verified measurement equivalence (see Step 2's own worked counter-examples).",SCENE_ORGANIZATION_FORMAL,KEPT_DISTINCT
MALCHIODI_FRAMEWORK_SOURCE,contextual_interpretation_framework,framework_source,"Malchiodi (1998), Understanding Children's Drawings, Guilford Press",contextual_interpretation_framework,contextual_interpretation_framework,no,,,"Governs HOW DOAR phrases/contextualizes findings (question generation, alternative explanations, ethics) -- not a measurable observable at all, so canonical-observable/evidence-family dedup does not apply.",,FRAMEWORK_ONLY
